text,category,cleaned_text,char_count,word_count
Less Buffet. Not match with 5 star grade hotel,Food,less buffet not match with star grade hotel,47,9
Less Buffet. not match with 5 star grade hotel,Food,less buffet not match with star grade hotel,47,9
Less Buffet. Not match with quintuplet star order hotel,Food,less buffet not match with quintuplet star order hotel,47,9
Less Buffet. non match with 5 star grade hotel,Food,less buffet non match with star grade hotel,47,9
Amazing property with great people,Food,amazing property with great people,34,5
Amazing property with great people,Food,amazing property with great people,34,5
beat property with great people,Food,beat property with great people,34,5
amazing property with great people,Food,amazing property with great people,34,5
Amazing property with great people,Food,amazing property with great people,34,5
Amazing property with great people,Food,amazing property with great people,34,5
Amazing dimension with great people,Food,amazing dimension with great people,34,5
Amazing dimension with great people,Food,amazing dimension with great people,34,5
Amazing holding with great people,Food,amazing holding with great people,34,5
Amazing property with great multitude,Food,amazing property with great multitude,34,5
Amazing property with dandy people,Food,amazing property with dandy people,34,5
"We felt we could not relax whilst in the grounds, the local sellers both men and women, hid in the bushes of the hotel on the beach, waiting to get people's attention.  As soon as you stepped onto the beach, you were surrounded by them.  Also so much rubbish strewn about the perimeter.  Overall the hotel lacked any atmosphere, maybe it is too large for that?
The staff were all lovely and friendly.  For the money we both felt very let down, it is marked as a 5 star hotel but I would disagree with that.",Rooms,we felt we could not relax whilst in the ground the local seller both men and woman hid in the bush of the hotel on the beach waiting to get people attention a soon a you stepped onto the beach you were surrounded by them also so much rubbish strewn about the perimeter overall the hotel lacked any atmosphere maybe it is too large for that the staff were all lovely and friendly for the money we both felt very let down it is marked a a star hotel but i would disagree with that,507,96
"We felt we could not relax whilst in the grounds, the local sellers both human race and women, cover in the bushes of the hotel on the beach, wait to get people's attention. As soon amp you stepped onto the beach, you be border by them. Also so much rubbish strewn around the perimeter. boilers suit the hotel lacked any atmosphere, mayhap it make up too large for that? The stave were all lovely and friendly. For the money we both felt very allow down, it make up marked as a 5 star hotel only I would disagree with that.",Rooms,we felt we could not relax whilst in the ground the local seller both human race and woman cover in the bush of the hotel on the beach wait to get people attention a soon amp you stepped onto the beach you be border by them also so much rubbish strewn around the perimeter boiler suit the hotel lacked any atmosphere mayhap it make up too large for that the stave were all lovely and friendly for the money we both felt very allow down it make up marked a a star hotel only i would disagree with that,507,96
"We feel we could non relax whilst in the grounds, the local sellers both men and women, hid Hoosier State the pubic hair of the hotel on the beach, waiting to get people's attention. As soon as you stepped onto the beach, you atomic number 4 surrounded by them. Also so lots rubbish strewn roughly the perimeter. Overall the hotel lacked any atmosphere, perchance it is too heavy for that? The staff were altogether lovely and friendly. For the money we both mat up selfsame let down, it is marked vitamin A A 5 star hotel but I would discord with that.",Rooms,we feel we could non relax whilst in the ground the local seller both men and woman hid hoosier state the pubic hair of the hotel on the beach waiting to get people attention a soon a you stepped onto the beach you atomic number surrounded by them also so lot rubbish strewn roughly the perimeter overall the hotel lacked any atmosphere perchance it is too heavy for that the staff were altogether lovely and friendly for the money we both mat up selfsame let down it is marked vitamin a a star hotel but i would discord with that,507,96
