text,action,category,cleaned_text,char_count,word_count,sentiment_score
there be a spider on the pillow.,Pest Control Investigation,Rooms,there be a spider on the pillow,33,7,0
there was a spider on the pillow.,Pest Control Investigation,Rooms,there wa a spider on the pillow,33,7,0
There was angstrom wanderer on the pillow.,Pest Control Investigation,Rooms,there wa angstrom wanderer on the pillow,33,7,0
There exist A spider on the pillow.,Pest Control Investigation,Rooms,there exist a spider on the pillow,33,7,0
on that point was a spider on the pillow.,Pest Control Investigation,Rooms,on that point wa a spider on the pillow,33,7,0
There was a wanderer on the pillow.,Pest Control Investigation,Rooms,there wa a wanderer on the pillow,33,7,0
Review: Asked for no onions but got onions anyway.,Staff Training (Food),Food,review asked for no onion but got onion anyway,50,9,0
Review: require for no onions simply got onions anyway.,Staff Training (Food),Food,review require for no onion simply got onion anyway,50,9,0
Review: Asked for no onions but got onions anyway.,Staff Training (Food),Food,review asked for no onion but got onion anyway,50,9,0
Review: necessitate for no onions simply got onions anyway.,Staff Training (Food),Food,review necessitate for no onion simply got onion anyway,50,9,0
Review: Asked for no onion but got onions anyway.,Staff Training (Food),Food,review asked for no onion but got onion anyway,50,9,0
Review: Asked for no onions but set out onion anyway.,Staff Training (Food),Food,review asked for no onion but set out onion anyway,50,9,0
Review: inquire for no onions but got onions anyway.,Staff Training (Food),Food,review inquire for no onion but got onion anyway,50,9,0
Review: Asked for No onion but got onions anyway.,Staff Training (Food),Food,review asked for no onion but got onion anyway,50,9,0
Review: take for no onions but got onions anyway.,Staff Training (Food),Food,review take for no onion but got onion anyway,50,9,0
Review: Asked for no onions but move onions anyway.,Staff Training (Food),Food,review asked for no onion but move onion anyway,50,9,0
Review: Asked for no onion but got onions anyway.,Staff Training (Food),Food,review asked for no onion but got onion anyway,50,9,0
Feedback: Lifeguard was on their phone the whole time.,Recreation Staff Review,Recreation,feedback lifeguard wa on their phone the whole time,54,9,0
Feedback: Lifeguard was on their phone the whole time.,Recreation Staff Review,Recreation,feedback lifeguard wa on their phone the whole time,54,9,0
Feedback: lifesaver was on their phone the unhurt time.,Recreation Staff Review,Recreation,feedback lifesaver wa on their phone the unhurt time,54,9,0
Feedback: Lifeguard was on their phone the whole time.,Recreation Staff Review,Recreation,feedback lifeguard wa on their phone the whole time,54,9,0
Feedback: Lifeguard was on their speech sound the whole time.,Recreation Staff Review,Recreation,feedback lifeguard wa on their speech sound the whole time,54,9,0
Feedback: Lifeguard was on their phone the altogether time.,Recreation Staff Review,Recreation,feedback lifeguard wa on their phone the altogether time,54,9,0
Feedback: lifeguard was on their phone the unit time.,Recreation Staff Review,Recreation,feedback lifeguard wa on their phone the unit time,54,9,0
Feedback: Lifeguard was on their phone the totally time.,Recreation Staff Review,Recreation,feedback lifeguard wa on their phone the totally time,54,9,0
Feedback: Lifeguard was on their phone the consentaneous time.,Recreation Staff Review,Recreation,feedback lifeguard wa on their phone the consentaneous time,54,9,0
Feedback: Lifeguard live on their phone the whole time.,Recreation Staff Review,Recreation,feedback lifeguard live on their phone the whole time,54,9,0
Feedback: Lifeguard was on their phone the whole time.,Recreation Staff Review,Recreation,feedback lifeguard wa on their phone the whole time,54,9,0
Review: Bike seat is broken.,Update Gym Equipment,Recreation,review bike seat is broken,28,5,-1
Review: bike seat is broken.,Update Gym Equipment,Recreation,review bike seat is broken,28,5,-1
Review: Bike seat is broken.,Update Gym Equipment,Recreation,review bike seat is broken,28,5,-1
Review: motorcycle seat is broken.,Update Gym Equipment,Recreation,review motorcycle seat is broken,28,5,-1
Review: Bike seat comprise broken.,Update Gym Equipment,Recreation,review bike seat comprise broken,28,5,-1
Review: Bike seat be broken.,Update Gym Equipment,Recreation,review bike seat be broken,28,5,-1
Review: Bike seat is broken.,Update Gym Equipment,Recreation,review bike seat is broken,28,5,-1
Review: Bike seat is broken.,Update Gym Equipment,Recreation,review bike seat is broken,28,5,-1
Review: pedal seat is broken.,Update Gym Equipment,Recreation,review pedal seat is broken,28,5,-1
Review: Bike seat make up broken.,Update Gym Equipment,Recreation,review bike seat make up broken,28,5,-1
Review: Bike seat is broken.,Update Gym Equipment,Recreation,review bike seat is broken,28,5,-1
Not happy. Gym equipment is ancient and rusty.,Update Gym Equipment,Recreation,not happy gym equipment is ancient and rusty,46,8,0
Not happy. gymnasium equipment is ancient and rusty.,Update Gym Equipment,Recreation,not happy gymnasium equipment is ancient and rusty,46,8,0
non happy. Gym equipment be ancient and rusty.,Update Gym Equipment,Recreation,non happy gym equipment be ancient and rusty,46,8,0
Not happy. Gym equipment is antediluvian and rusty.,Update Gym Equipment,Recreation,not happy gym equipment is antediluvian and rusty,46,8,0
Not happy. Gym equipment is ancient and rusty.,Update Gym Equipment,Recreation,not happy gym equipment is ancient and rusty,46,8,0
non happy. Gym equipment is ancient and rusty.,Update Gym Equipment,Recreation,non happy gym equipment is ancient and rusty,46,8,0
Not happy. gym equipment is ancient and rusty.,Update Gym Equipment,Recreation,not happy gym equipment is ancient and rusty,46,8,0
not happy. Gym equipment is antediluvian and rusty.,Update Gym Equipment,Recreation,not happy gym equipment is antediluvian and rusty,46,8,0
Not happy. Gym equipment is ancient and rusty.,Update Gym Equipment,Recreation,not happy gym equipment is ancient and rusty,46,8,0
Not happy. gym equipment is ancient and rusty.,Update Gym Equipment,Recreation,not happy gym equipment is ancient and rusty,46,8,0
Not happy. Gym equipment be antediluvian and rusty.,Update Gym Equipment,Recreation,not happy gym equipment be antediluvian and rusty,46,8,0
Action needed: They couldn't find my booking in the system.,Review Check-in Process,Services,action needed they couldnt find my booking in the system,59,10,0
Action needed: They couldn't find out my booking in the system.,Review Check-in Process,Services,action needed they couldnt find out my booking in the system,59,10,0
Action needed: They couldn't find my booking inch the system.,Review Check-in Process,Services,action needed they couldnt find my booking inch the system,59,10,0
Action needed: They couldn't find my booking in the system.,Review Check-in Process,Services,action needed they couldnt find my booking in the system,59,10,0
sue needed: They couldn't chance my engagement in the system.,Review Check-in Process,Services,sue needed they couldnt chance my engagement in the system,59,10,0
Action needed: They couldn't find my booking in the system.,Review Check-in Process,Services,action needed they couldnt find my booking in the system,59,10,0
Action needed: They couldn't find my booking in the system.,Review Check-in Process,Services,action needed they couldnt find my booking in the system,59,10,0
Action needed: They couldn't find my booking in the system.,Review Check-in Process,Services,action needed they couldnt find my booking in the system,59,10,0
Action needed: They couldn't find my booking in the system.,Review Check-in Process,Services,action needed they couldnt find my booking in the system,59,10,0
Action needed: They couldn't come up my booking inch the system.,Review Check-in Process,Services,action needed they couldnt come up my booking inch the system,59,10,0
action mechanism needed: They couldn't find my booking Hoosier State the system.,Review Check-in Process,Services,action mechanism needed they couldnt find my booking hoosier state the system,59,10,0
Feedback: Check-in line was huge and only one counter open.,Review Check-in Process,Services,feedback checkin line wa huge and only one counter open,59,10,0
Feedback: Check-in credit line was Brobdingnagian and only one replication open.,Review Check-in Process,Services,feedback checkin credit line wa brobdingnagian and only one replication open,59,10,0
Feedback: check-in line represent huge and only one counter open.,Review Check-in Process,Services,feedback checkin line represent huge and only one counter open,59,10,0
Feedback: Check-in bloodline was huge and merely one counter open.,Review Check-in Process,Services,feedback checkin bloodline wa huge and merely one counter open,59,10,0
Feedback: check-in line was huge and only 1 anticipate open.,Review Check-in Process,Services,feedback checkin line wa huge and only anticipate open,59,10,0
Feedback: Check-in descent was Brobdingnagian and only one counter open.,Review Check-in Process,Services,feedback checkin descent wa brobdingnagian and only one counter open,59,10,0
Feedback: check-in line was huge and only nonpareil replication open.,Review Check-in Process,Services,feedback checkin line wa huge and only nonpareil replication open,59,10,0
Feedback: check-in line was huge and only unrivaled counter open.,Review Check-in Process,Services,feedback checkin line wa huge and only unrivaled counter open,59,10,0
Feedback: Check-in line embody huge and lonesome one counter open.,Review Check-in Process,Services,feedback checkin line embody huge and lonesome one counter open,59,10,0
Feedback: check-in line was huge and only one retort open.,Review Check-in Process,Services,feedback checkin line wa huge and only one retort open,59,10,0
Feedback: Check-in line was huge and lone 1 counter open.,Review Check-in Process,Services,feedback checkin line wa huge and lone counter open,59,10,0
